nom_structure,nom_contact,email,telephone,type_prospect,pays,region,departement,ville,adresse,nb_aderents,facebook,facebook_followers,x,x_followers,instagram,instagram_followers,youtube,youtube_followers,tictok,tictok_followers,sit_web,accepte_contact,methode_contact,contacte,date_dernier_contact,commentaires
Influenceur Pendre,,pierredescamps@example.net,0793277483,Influenceur,France,Centre-Val de Loire,36,Châteauroux,"829, rue David",39.0,,,http://maillet.com/,14857.0,,,http://www.dumont.fr/,5061.0,https://www.neveu.fr/,55180.0,https://www.dumont.net/,True,instagram,True,,
Boutique spécialisée Relation,Yves Hernandez,deniseclement@example.net,0691123190,Boutique spécialisée,France,Occitanie,32,Condom,"353, avenue Pénélope Ribeiro",,https://masson.net/,8850.0,,,http://lacombe.com/,26200.0,,,,,https://www.roussel.fr/,False,instagram,True,,
CSCS Effacer,,godardolivier@example.net,0755403989,CSCS,France,Bourgogne-Franche-Comté,70,Lure,avenue Bazin,,,,https://www.roger.fr/,12666.0,https://www.mace.fr/,4934.0,http://fouquet.fr/,35436.0,https://www.allard.net/,17190.0,http://www.guichard.org/,False,,False,2025-10-22,
Asso JDR Ce,Maurice Couturier,lacombeluce@example.net,,Asso JDR,France,Bourgogne-Franche-Comté,39,Saint-Claude,,,,,http://carre.org/,8590.0,http://www.cordier.com/,21359.0,https://muller.net/,38386.0,,,http://neveu.com/,False,,True,2024-10-13,
Artisan Menacer,Éléonore du David,isaaccosta@example.org,,Artisan,France,Auvergne-Rhône-Alpes,26,Romans-sur-Isère,,,https://www.albert.com/,7173.0,https://www.guichard.fr/,2477.0,http://www.pelletier.fr/,21861.0,https://duhamel.net/,45169.0,,,http://lemonnier.fr/,False,,False,,
Éditeur Léger,Nicole Breton,wmaillot@example.net,0717977343,Éditeur,France,Normandie,50,Saint-Lô,"87, rue de Meyer",,https://tanguy.com/,2899.0,,,https://www.rodrigues.com/,2068.0,,,http://bouvet.com/,59822.0,,False,,False,2024-04-29,
CSCS Gros,,umaury@example.com,0774737558,CSCS,France,Nouvelle-Aquitaine,23,La Souterraine,"9, boulevard de Besnard",259.0,https://www.costa.com/,4546.0,,,https://morin.com/,26056.0,https://vidal.fr/,24857.0,https://www.chartier.com/,67432.0,http://gimenez.com/,True,email,True,2024-06-09,Militaire doucement plaire dos quelque apprendre trait.
Ludothèque Moi,,courtoisgabriel@example.org,0672637913,Ludothèque,France,Auvergne-Rhône-Alpes,03,Vichy,"755, rue Gautier",,https://guyot.com/,1448.0,http://jean.fr/,661.0,http://www.morel.fr/,5201.0,,,,,,True,,False,,
CSCS Préparer,Brigitte-Madeleine Bourgeois,gabrielleguillon@example.net,0711791883,CSCS,France,Occitanie,31,Toulouse,"88, boulevard Aimée Gérard",,https://www.david.fr/,5582.0,,,https://bousquet.net/,382.0,,,,,http://aubert.org/,False,email,False,2025-10-21,
Médiathèque Comment,Gérard Lamy,arnaudmarc@example.com,0619406354,Médiathèque,France,Bourgogne-Franche-Comté,90,Belfort,"74, rue Royer",,https://lombard.fr/,346.0,https://guyon.com/,6600.0,https://www.blanc.fr/,21370.0,https://bouvet.com/,47275.0,https://guillot.net/,46695.0,,False,telephone,True,,
Artisan Songer,Susan Leduc,marechalsuzanne@example.com,0737099871,Artisan,France,Occitanie,12,Millau,"83, boulevard Alex Wagner",,http://potier.com/,4606.0,,,http://maury.org/,25291.0,,,,,http://www.sauvage.fr/,True,,True,2025-08-27,
Artisan Bête,,bourdonarthur@example.net,0744765489,Artisan,France,Provence-Alpes-Côte d'Azur,84,Orange,"1, rue Laure Hamon",61.0,http://www.denis.fr/,3830.0,,,https://bonnet.com/,12424.0,https://www.fleury.com/,11812.0,,,,False,telephone,True,2024-04-01,
Ludothèque Cinquante,Daniel Robin-Hamon,emiliecolin@example.net,0770304427,Ludothèque,France,Auvergne-Rhône-Alpes,38,Bourgoin-Jallieu,"612, rue de Moreau",,https://mathieu.com/,3219.0,http://chauvet.com/,14935.0,https://parent.org/,14464.0,,,https://www.guillot.com/,51976.0,http://www.dupuy.com/,True,instagram,True,2024-08-04,Lequel air subir côté métier.
Artisan À,Henri Jacquet,vidalfrancois@example.org,0693887975,Artisan,France,Pays de la Loire,44,Saint-Nazaire,"7, boulevard Amélie Bègue",162.0,,,https://www.bernier.com/,6774.0,http://perrier.fr/,6238.0,,,,,,False,telephone,False,2025-01-11,
Bar à jeux Presser,,christophemarie@example.com,0697880128,Bar à jeux,France,Grand Est,54,Toul,rue Delannoy,,https://pottier.com/,4706.0,,,,,,,https://michel.com/,75082.0,http://www.joseph.fr/,False,,True,,
Boutique spécialisée Classe,Guillaume Chartier,isaac97@example.com,0688991219,Boutique spécialisée,France,Hauts-de-France,80,Amiens,"26, rue Margaret Martineau",367.0,,,,,http://renard.org/,29920.0,,,,,https://thomas.fr/,True,email,False,2024-04-03,
Bar à jeux Mauvais,,eguillaume@example.com,0604820774,Bar à jeux,France,Centre-Val de Loire,36,Issoudun,"50, boulevard Morel",,http://www.maillard.com/,7226.0,http://perrin.com/,5295.0,http://www.schneider.org/,15496.0,,,,,http://lecomte.com/,False,,True,,Mal tard cheveu à.
Artisan Ni,Charles Weiss,sabinemunoz@example.com,0708468659,Artisan,France,Occitanie,11,Narbonne,avenue Prévost,,,,,,https://roux.org/,11521.0,,,,,http://albert.fr/,True,,True,,
Artisan Noire,,gilles21@example.org,0690403770,Artisan,France,Île-de-France,77,Fontainebleau,"64, rue de Prévost",,http://mathieu.fr/,7347.0,,,,,,,http://www.herve.fr/,29849.0,http://paris.net/,True,facebook,True,2025-11-04,
Médiathèque Erreur,Denise Bailly du Faivre,oliviercharrier@example.org,0606840696,Médiathèque,France,Auvergne-Rhône-Alpes,38,Grenoble,rue Yves Voisin,232.0,http://www.leroux.com/,8384.0,,,https://www.cordier.com/,28125.0,,,,,https://ramos.net/,True,telephone,True,2025-12-03,
Boutique spécialisée Quoi,Claudine Besson,,0794506963,Boutique spécialisée,France,Bourgogne-Franche-Comté,25,Montbéliard,,383.0,https://etienne.fr/,7686.0,,,https://chevalier.com/,19823.0,http://www.gosselin.fr/,17801.0,,,http://www.blot.com/,False,instagram,False,,
Éditeur Dès,Victoire Da Silva-Coulon,julie25@example.net,0658862590,Éditeur,France,Nouvelle-Aquitaine,87,Saint-Junien,avenue Hardy,,,,https://www.lemaire.net/,1725.0,https://www.simon.fr/,25135.0,https://garnier.fr/,14319.0,,,https://bertrand.com/,False,,True,2024-11-30,
Éditeur Doucement,,brigitte92@example.com,0659102183,Éditeur,France,Centre-Val de Loire,45,Montargis,,129.0,https://www.voisin.fr/,2472.0,https://leconte.com/,7201.0,,,,,https://godard.com/,35730.0,http://www.barthelemy.net/,False,,True,2024-12-21,
Bar à jeux Ramener,Charles Bertrand,gregoiremanon@example.com,0738404806,Bar à jeux,France,Bourgogne-Franche-Comté,58,Nevers,,,http://www.fournier.fr/,8891.0,,,,,,,,,,False,,False,,
Asso JDR Muet,Gabrielle Teixeira,rodriguezamelie@example.com,0733685864,Asso JDR,France,Auvergne-Rhône-Alpes,74,Annecy,"29, rue Dufour",,http://jacob.com/,1751.0,http://guibert.fr/,4052.0,http://gomes.com/,7547.0,,,http://lagarde.fr/,73105.0,http://michel.org/,True,facebook,False,,Dent bout pluie tombe arriver secours se.
Boutique spécialisée Pourtant,Laetitia Lesage,pmoulin@example.com,0695821549,Boutique spécialisée,France,Normandie,14,Caen,"23, avenue de Reynaud",131.0,https://leclercq.com/,8586.0,,,https://www.riou.org/,8353.0,,,http://www.brunet.fr/,54509.0,https://www.poirier.com/,False,,False,2026-01-24,
Boutique spécialisée Ordre,Joséphine Coulon,kpires@example.com,0654503558,Boutique spécialisée,France,Nouvelle-Aquitaine,23,Aubusson,,,,,,,http://www.lelievre.org/,1867.0,,,http://vallee.fr/,65395.0,https://www.noel.fr/,True,instagram,True,2025-11-26,Même souvenir arrière.
Ludothèque Banc,Alexandre Rivière-Lemaître,slemaire@example.org,0600856349,Ludothèque,France,Hauts-de-France,60,Senlis,"6, rue Allain",,https://www.poulain.fr/,1818.0,,,https://www.salmon.com/,29408.0,https://gimenez.org/,35631.0,http://www.valette.fr/,20168.0,https://www.didier.com/,True,,False,2025-03-30,
Artisan Trop,Olivier Devaux,juliette43@example.com,0774044305,Artisan,France,Grand Est,10,Bar-sur-Aube,"4, avenue Gomes",,https://www.maurice.com/,8990.0,https://dupont.com/,8563.0,http://coste.net/,19059.0,http://francois.fr/,10373.0,,,https://vallee.com/,False,,False,2024-10-09,
Bar à jeux Preuve,,eleonore79@example.net,0657176614,Bar à jeux,France,Île-de-France,93,Saint-Denis,"3, avenue de Robin",433.0,,,http://www.thomas.fr/,2396.0,,,,,,,https://www.bruneau.org/,False,facebook,False,,Regard supporter cesse cesser choisir descendre soirée également.
Influenceur Droit,,kdenis@example.net,,Influenceur,France,Nouvelle-Aquitaine,47,Villeneuve-sur-Lot,boulevard Lemonnier,,,,http://www.gimenez.fr/,1262.0,https://www.albert.fr/,15149.0,,,,,http://www.godard.com/,True,,False,,
Ludothèque Juger,Zacharie Ribeiro,augustebouchet@example.org,0661339808,Ludothèque,France,Auvergne-Rhône-Alpes,38,Bourgoin-Jallieu,,,http://www.simon.com/,3383.0,,,http://guillon.fr/,22029.0,,,,,http://www.bonnet.net/,True,facebook,True,2025-05-06,Charger goût franc quand.
Artisan Fruit,Anastasie Lacroix,edith92@example.org,0666453859,Artisan,France,Corse,2A,Sartène,"39, rue Nath Pascal",,http://diaz.fr/,8055.0,https://www.gautier.fr/,14145.0,https://www.delaunay.com/,18380.0,,,,,,False,instagram,False,,Perdu vie palais mourir étranger verre raconter.
Asso JDR Paquet,,patrickbaron@example.net,0743504022,Asso JDR,France,Normandie,76,Rouen,"392, boulevard Dominique Breton",,,,,,http://www.descamps.fr/,2510.0,,,https://guerin.fr/,37254.0,https://www.leduc.fr/,False,instagram,False,2024-09-22,
CSCS Prévenir,Simone Bourdon,iraynaud@example.com,0672744362,CSCS,France,Centre-Val de Loire,36,Le Blanc,"4, chemin Camille Leconte",,,,https://ferrand.com/,3616.0,,,https://www.chartier.fr/,35107.0,,,http://guillou.com/,False,,False,,
CSCS Repousser,,andremeunier@example.org,0634788899,CSCS,France,Grand Est,51,Châlons-en-Champagne,"9, rue Coste",,http://leroux.fr/,1576.0,http://www.royer.org/,4957.0,,,,,,,http://gaudin.fr/,False,,False,2025-04-15,
Asso JDR Pitié,Aimée Joubert Le Julien,lucbonnin@example.com,0682738891,Asso JDR,France,Occitanie,48,Mende,"77, chemin Frédéric Guyon",,https://nicolas.org/,6625.0,,,,,,,https://www.clement.com/,20675.0,https://www.becker.com/,True,facebook,True,2026-01-04,
Asso JDR Immense,Sabine Rocher,christine28@example.net,0664115735,Asso JDR,France,Île-de-France,75,Paris,"13, boulevard Bailly",,,,,,http://dupre.com/,2332.0,,,,,https://gaudin.fr/,False,email,False,2025-02-13,
Asso JDR Importance,Adrien Leduc,zmunoz@example.net,0762412965,Asso JDR,France,Nouvelle-Aquitaine,33,Bordeaux,"93, chemin de Rocher",,https://richard.fr/,6755.0,http://www.torres.com/,12340.0,https://martinez.fr/,24621.0,http://www.pichon.com/,7724.0,,,http://www.mathieu.fr/,False,,True,,
Ludothèque Intention,Stéphanie Faure,zdelattre@example.net,0688610304,Ludothèque,France,Corse,2B,Corte,,,http://teixeira.fr/,6640.0,,,https://normand.com/,6741.0,,,,,https://www.gillet.fr/,True,facebook,True,2024-10-19,
Médiathèque Nous,,lucaslaurent@example.com,0698473149,Médiathèque,France,Occitanie,46,Gourdon,"73, boulevard Boutin",,https://peron.fr/,4427.0,https://www.auger.com/,9457.0,,,,,,,https://lucas.fr/,False,email,False,,
Ludothèque Même,Éléonore-Frédérique Marion,nathalie34@example.org,0772430908,Ludothèque,France,Pays de la Loire,72,La Flèche,"7, avenue de Valentin",,https://morel.org/,4797.0,http://www.martins.fr/,9839.0,http://renard.fr/,23030.0,,,https://couturier.com/,66016.0,https://www.marie.com/,True,,True,,
Artisan Pensée,Honoré Buisson,emile36@example.com,0699329226,Artisan,France,Auvergne-Rhône-Alpes,38,Bourgoin-Jallieu,boulevard de Nicolas,289.0,https://laporte.fr/,4338.0,http://www.arnaud.com/,8856.0,http://www.morvan.com/,19026.0,https://www.brun.com/,12967.0,https://www.raynaud.com/,35864.0,http://www.da.net/,True,,False,,
Bar à jeux Poids,Frédérique Legrand,renaultmarthe@example.org,0635161115,Bar à jeux,France,Grand Est,55,Verdun,avenue Royer,,http://www.chauvet.fr/,4476.0,http://www.picard.com/,3954.0,https://vidal.fr/,146.0,http://www.rodriguez.net/,37205.0,https://laporte.com/,69872.0,http://www.leroy.fr/,True,,False,,
Éditeur Route,,bouchetemile@example.com,0708209849,Éditeur,France,Auvergne-Rhône-Alpes,03,Montluçon,"3, boulevard Neveu",,http://www.texier.fr/,6637.0,http://dufour.net/,166.0,http://fabre.fr/,2896.0,,,https://www.duval.net/,20012.0,https://www.fernandez.com/,False,email,False,2025-02-07,Dimanche théâtre assez combat saison.
Artisan Dont,,monnierhugues@example.net,0656317552,Artisan,France,Pays de la Loire,53,Mayenne,"8, boulevard de Lagarde",317.0,http://www.techer.com/,9243.0,http://barre.fr/,8105.0,,,,,,,http://pineau.com/,False,facebook,True,2025-08-05,
Médiathèque Dessus,,mathildecousin@example.net,,Médiathèque,France,Auvergne-Rhône-Alpes,69,Lyon,,,http://guichard.fr/,6801.0,http://evrard.net/,9242.0,http://www.philippe.net/,28815.0,http://www.pinto.com/,34623.0,https://www.lemoine.org/,9234.0,https://fischer.com/,False,email,True,2026-01-09,
Artisan Coeur,,yfabre@example.net,0707091110,Artisan,France,Auvergne-Rhône-Alpes,69,Lyon,"61, chemin Lucie Texier",,http://lopez.fr/,8664.0,,,http://www.bourgeois.fr/,9608.0,http://www.carpentier.fr/,40079.0,https://www.baron.fr/,27304.0,,True,,False,,
Ludothèque Quart,Marcelle Le Didier,honorealexandre@example.org,0659491545,Ludothèque,France,Pays de la Loire,49,Angers,"400, boulevard Thibault Lopes",289.0,https://www.boyer.fr/,4258.0,http://voisin.fr/,409.0,http://chevalier.fr/,11020.0,https://www.buisson.net/,6398.0,https://www.ramos.com/,48716.0,http://marques.com/,False,facebook,True,,
CSCS Surveiller,Lucas Chauvin,genevieve69@example.net,0731803538,CSCS,France,Nouvelle-Aquitaine,40,Dax,"2, avenue Clément",315.0,https://bourgeois.com/,3719.0,http://www.gros.org/,11880.0,http://www.verdier.org/,23793.0,http://fernandes.fr/,13002.0,https://www.vallee.com/,54362.0,http://grondin.fr/,False,,False,2024-04-05,
MJC Politique,Isabelle Boyer,lerouxmarthe@example.com,0635014744,MJC,France,Auvergne-Rhône-Alpes,42,Roanne,,,http://www.philippe.fr/,3229.0,,,http://www.maury.com/,16050.0,,,http://lecomte.fr/,29460.0,http://www.guillot.com/,True,facebook,False,2025-05-09,
Médiathèque Douceur,Élise de la Rey,madeleineadam@example.com,0650591942,Médiathèque,France,Hauts-de-France,60,Compiègne,"465, avenue Benard",,http://lombard.net/,1498.0,,,http://remy.fr/,11132.0,,,https://pichon.fr/,57576.0,http://marie.fr/,False,,False,2024-09-18,
MJC Cerveau,Timothée Ferrand,chantalfrancois@example.net,0711585847,MJC,France,Hauts-de-France,60,Compiègne,,,https://dos.com/,6734.0,,,https://www.morel.fr/,28310.0,http://www.wagner.org/,10040.0,,,,False,facebook,True,2024-04-21,Réclamer dans rouge lune facile essuyer jeune à.
MJC Certes,Alain Da Costa,eblondel@example.net,0718987007,MJC,France,Centre-Val de Loire,45,Montargis,"24, chemin Mercier",,https://fernandes.net/,6632.0,,,http://fernandez.net/,15711.0,http://www.hoarau.com/,22549.0,,,https://www.chevallier.fr/,False,,True,2024-02-19,
Artisan De,Thierry Gérard du Gomes,reynaudvalentine@example.com,0723301007,Artisan,France,Pays de la Loire,72,La Flèche,"83, chemin Édouard Colin",216.0,https://guillon.com/,1705.0,http://www.thomas.com/,8982.0,https://brun.com/,22612.0,,,http://garnier.fr/,61007.0,https://www.colin.fr/,False,instagram,False,,
MJC Offrir,,jacquesantoine@example.net,,MJC,France,Pays de la Loire,49,Cholet,"7, chemin Godard",38.0,http://guichard.com/,1176.0,,,https://www.rousseau.fr/,9042.0,,,,,,True,instagram,False,2024-12-28,
MJC Immobile,Emmanuel Maréchal,antoinette30@example.org,,MJC,France,Occitanie,11,Carcassonne,"64, rue Léon Chauveau",,,,http://www.thomas.fr/,14138.0,,,https://colin.com/,8867.0,,,https://www.dias.org/,True,,True,,
CSCS Pur,Nicolas Lesage-Dupré,flombard@example.net,0763110490,CSCS,France,Normandie,76,Le Havre,"95, rue Alix Gaudin",,http://mendes.com/,7948.0,https://pinto.fr/,8810.0,,,,,,,https://allard.net/,True,email,True,2025-01-17,
Asso JDR Dont,Guillaume Courtois de la Boucher,hleleu@example.com,0681847580,Asso JDR,France,Centre-Val de Loire,18,Bourges,,394.0,http://www.rodrigues.com/,9512.0,http://www.lebreton.fr/,2050.0,http://lacroix.com/,29893.0,http://www.bailly.fr/,43806.0,,,,False,facebook,True,2024-07-20,Fauteuil dieu là hauteur à pièce simplement politique.
MJC Sien,André Mercier,goncalvesmartin@example.com,0637491806,MJC,France,Auvergne-Rhône-Alpes,43,Le Puy-en-Velay,,,https://www.teixeira.com/,5648.0,,,https://nguyen.com/,17064.0,http://morel.fr/,8263.0,https://www.dos.fr/,31201.0,http://www.dias.com/,False,email,True,2025-04-12,
Éditeur Large,,nnicolas@example.org,0669592485,Éditeur,France,Grand Est,68,Saint-Louis,"6, boulevard Robin",,https://www.fernandes.net/,2171.0,,,https://jourdan.com/,2823.0,,,https://verdier.com/,11531.0,https://www.roussel.fr/,True,email,True,,Chair fenêtre exécuter politique droite.
MJC Visible,Adélaïde Hamon,juliette10@example.com,0761067730,MJC,France,Bourgogne-Franche-Comté,58,Nevers,"44, chemin Lucas",,https://baudry.org/,521.0,,,,,,,,,http://collet.net/,False,facebook,True,,
Ludothèque Danger,,rgauthier@example.com,0715880766,Ludothèque,France,Grand Est,54,Nancy,"90, avenue Bousquet",,https://www.lelievre.com/,7767.0,,,https://delannoy.com/,18794.0,,,http://www.lucas.fr/,25095.0,,True,,False,,Gagner chant chose tard commencement savoir.
Artisan Médecin,,vgarnier@example.org,0715501988,Artisan,France,Île-de-France,75,Paris,"53, avenue de Bousquet",,http://www.schneider.fr/,6609.0,http://chauvin.com/,759.0,,,,,https://baron.com/,24685.0,,False,facebook,False,2025-06-22,Respecter fin asseoir.
Médiathèque Moins,,sebastien37@example.net,0768867625,Médiathèque,France,Occitanie,11,Castelnaudary,"20, rue de Martinez",,https://laporte.fr/,3597.0,,,http://www.hubert.com/,24850.0,,,http://www.perez.com/,66834.0,https://www.denis.org/,False,facebook,False,2025-07-27,Un attacher mille ton essuyer enfant.
Bar à jeux Naissance,Xavier Boyer,charles27@example.com,0773255644,Bar à jeux,France,Île-de-France,94,Créteil,"983, boulevard Legrand",83.0,http://teixeira.org/,4831.0,https://www.benoit.com/,14885.0,,,,,,,https://www.chartier.org/,False,facebook,True,,
MJC Porte,Thomas Robert-Bourdon,charriercorinne@example.net,0650182731,MJC,France,Bourgogne-Franche-Comté,25,Montbéliard,"20, boulevard de Duhamel",303.0,https://jourdan.com/,601.0,,,https://weiss.fr/,14682.0,,,,,http://www.bourdon.fr/,True,instagram,True,2024-02-24,
CSCS Puis,,maurice85@example.org,0647877437,CSCS,France,Grand Est,51,Reims,rue de Berthelot,,https://www.joubert.com/,6693.0,,,,,,,,,,True,,True,,
Asso JDR Prononcer,,turpinbernard@example.com,0794363164,Asso JDR,France,Nouvelle-Aquitaine,23,La Souterraine,,,,,,,,,https://www.renault.fr/,9058.0,http://le.org/,51488.0,https://www.moreno.org/,False,,True,,
Éditeur Bouche,Raymond Da Silva,fperez@example.org,0792674782,Éditeur,France,Grand Est,67,Sélestat,"69, rue de Lopez",,,,https://allard.com/,5702.0,https://lemoine.net/,11296.0,,,,,http://www.gaillard.org/,True,instagram,True,,Lui chanter souffrance et.
Bar à jeux Presser,,lemaireedouard@example.net,0788689135,Bar à jeux,France,Pays de la Loire,72,Le Mans,"36, chemin Picard",273.0,,,http://www.delmas.net/,7307.0,https://bouchet.fr/,21530.0,,,http://blin.org/,7054.0,,True,facebook,False,,
Ludothèque Près,,kgomes@example.net,0687354737,Ludothèque,France,Grand Est,68,Mulhouse,,,,,http://rey.com/,9388.0,https://www.mary.fr/,11396.0,,,,,https://lebreton.com/,True,,True,,
