nom_structure,nom_contact,email,telephone,type_prospect,pays,region,departement,ville,adresse,nb_aderents,facebook,facebook_followers,x,x_followers,instagram,instagram_followers,youtube,youtube_followers,tictok,tictok_followers,sit_web,statut,accepte_contact,methode_contact,contacte,date_dernier_contact,commentaires
Asso JDR Frapper,,xbailly@example.com,0673677851,Asso JDR,France,Bretagne,56,Pontivy,"8, rue Renée Goncalves",451.0,,,,,https://www.henry.com/,24727.0,,,,,http://www.gonzalez.com/,Contacté,False,,False,2025-05-26,Main avancer cuisine terrain.
Ludothèque Tôt,,cecile69@example.net,,Ludothèque,France,Nouvelle-Aquitaine,19,Brive-la-Gaillarde,"26, rue Da Costa",,https://www.lopez.com/,3769.0,http://www.barthelemy.com/,14336.0,http://www.lemonnier.org/,26242.0,,,http://www.deschamps.org/,72951.0,http://weiss.com/,Prospect,True,,True,,
Artisan Blanc,Robert Rocher,anastasieleblanc@example.com,0635994316,Artisan,France,Bretagne,35,Saint-Malo,"5, avenue Chevalier",,https://www.devaux.com/,2899.0,,,,,https://www.regnier.com/,16284.0,http://www.payet.fr/,57774.0,https://clement.net/,Intéressé,True,email,True,2025-09-20,Amour joie poste bureau fine route.
Asso JDR Armer,Margaux Gay,isaacblanchard@example.org,0792786413,Asso JDR,France,Auvergne-Rhône-Alpes,26,Romans-sur-Isère,"3, rue de Cordier",,https://guibert.org/,7869.0,http://meyer.fr/,10392.0,,,http://voisin.fr/,22260.0,,,http://fischer.fr/,Intéressé,False,facebook,False,,Pointe bois passé expliquer classe couche gauche.
Artisan Empire,Paulette Besson,denisbodin@example.org,0711035163,Artisan,France,Grand Est,68,Saint-Louis,,444.0,http://www.delmas.fr/,3300.0,http://www.raynaud.fr/,4027.0,http://www.aubry.fr/,5259.0,,,,,,Prospect,True,,False,,
Éditeur Dans,,alfred96@example.net,0600896495,Éditeur,France,Occitanie,30,Nîmes,"293, boulevard Joubert",,,,https://www.marchand.com/,12195.0,,,,,,,,Prospect,False,instagram,True,2025-12-14,Crier traverser vieillard toucher répandre.
Asso JDR Époque,Jeanne Lebreton,mariede-sousa@example.com,,Asso JDR,France,Provence-Alpes-Côte d'Azur,04,Manosque,,220.0,https://dos.org/,2997.0,http://www.gilles.org/,8725.0,,,,,,,https://loiseau.org/,Intéressé,True,telephone,True,,
Bar à jeux Bleu,,lperret@example.org,0754396999,Bar à jeux,France,Île-de-France,77,Meaux,"8, chemin Céline De Oliveira",,https://www.dupuis.com/,4284.0,http://henry.com/,183.0,http://www.baron.com/,2811.0,,,,,,Prospect,True,telephone,True,,
Artisan Poursuivre,,schneiderhenriette@example.com,0602453818,Artisan,France,Occitanie,11,Carcassonne,,,,,,,https://www.leclerc.fr/,8942.0,http://joseph.fr/,10201.0,https://pineau.org/,79723.0,http://delmas.fr/,Intéressé,True,telephone,False,2025-02-16,Tromper soudain interrompre condition plein.
Médiathèque Comme,,alphonse46@example.org,0708780536,Médiathèque,France,Hauts-de-France,60,Beauvais,,,,,https://charrier.com/,238.0,https://www.chauveau.fr/,25067.0,,,,,https://www.albert.com/,Prospect,False,,True,,Mort jusque cours sec cou bleu.
Médiathèque Examiner,,thibault94@example.org,0788033658,Médiathèque,France,Île-de-France,95,Sarcelles,avenue Jacques Adam,,http://pages.org/,7041.0,,,https://www.launay.org/,29062.0,https://le.com/,39482.0,,,,Prospect,True,instagram,True,,
Artisan Subir,Jules Le Schmitt,iperret@example.net,0756883371,Artisan,France,Nouvelle-Aquitaine,16,Brossac,"62, rue Suzanne Boulanger",393.0,http://www.valentin.fr/,9041.0,https://www.perez.net/,2495.0,https://boutin.fr/,16752.0,,,http://maillet.com/,47074.0,http://arnaud.fr/,Contacté,False,instagram,False,,Froid pourquoi fatigue intention envelopper.
Bar à jeux Nature,Matthieu Martinez,eleonoremaurice@example.com,0691569781,Bar à jeux,France,Provence-Alpes-Côte d'Azur,06,Cannes,,223.0,http://gerard.fr/,5583.0,http://www.lebreton.fr/,3414.0,https://arnaud.fr/,15395.0,,,https://www.mendes.net/,6961.0,http://www.riviere.fr/,Contacté,False,,False,2024-11-09,Veille pas tu poète tracer.
Ludothèque Acte,,,0731149148,Ludothèque,France,Île-de-France,95,Sarcelles,"37, boulevard Hernandez",,http://www.bourgeois.com/,5902.0,,,http://pelletier.net/,1143.0,,,https://www.de.net/,14734.0,http://ferreira.com/,Prospect,True,email,True,,
MJC Vivre,Hugues Caron de la Faivre,marthe65@example.org,0720019047,MJC,France,Occitanie,82,Moissac,"13, chemin Daniel Breton",,https://gros.fr/,5894.0,http://www.baron.com/,10140.0,http://www.pottier.org/,18403.0,https://www.moreau.fr/,16983.0,https://www.olivier.com/,23891.0,https://guibert.com/,Contacté,False,telephone,True,2024-07-04,Port tellement bord vague.
Artisan Devoir,Gilbert Delattre,dijouxemmanuelle@example.org,0799142756,Artisan,France,Auvergne-Rhône-Alpes,38,Grenoble,"4, rue Delmas",,https://www.delmas.fr/,8949.0,https://garnier.fr/,7258.0,http://www.aubert.fr/,6742.0,,,http://www.fischer.fr/,78743.0,http://schmitt.fr/,Intéressé,False,instagram,True,,
Médiathèque D'autres,Aurore-Astrid Pierre,legrosbernadette@example.com,0796129330,Médiathèque,France,Normandie,14,Caen,"895, rue de Peltier",216.0,http://lefebvre.fr/,870.0,https://www.mendes.com/,7512.0,http://benard.fr/,6891.0,,,,,https://fabre.fr/,Contacté,False,,True,2025-10-23,
Asso JDR Puissance,,agnes11@example.net,0654079007,Asso JDR,France,Provence-Alpes-Côte d'Azur,13,Aix-en-Provence,,204.0,,,,,https://martin.com/,3301.0,https://www.lucas.org/,14528.0,,,https://auger.com/,Intéressé,True,facebook,True,,
Influenceur Selon,,oliviealbert@example.org,0632983722,Influenceur,France,Occitanie,12,Rodez,rue Aurore Georges,,http://www.joly.com/,4680.0,,,,,https://breton.net/,26429.0,https://weiss.fr/,46543.0,,Intéressé,False,telephone,True,2024-11-20,
MJC Auquel,,potieremmanuelle@example.com,0721941050,MJC,France,Centre-Val de Loire,18,Bourges,chemin Payet,,http://www.samson.net/,372.0,,,http://www.guillot.org/,12774.0,,,,,https://dupre.com/,Contacté,False,telephone,False,2024-12-07,
CSCS Ennemi,Laure Guyot,bmonnier@example.net,0735461363,CSCS,France,Nouvelle-Aquitaine,40,Dax,"66, boulevard de Millet",,https://grondin.com/,9956.0,,,,,,,http://www.jourdan.fr/,3216.0,,Prospect,True,facebook,True,2024-05-11,
Ludothèque Rose,Laurence Sauvage,,0712724390,Ludothèque,France,Centre-Val de Loire,37,Chinon,"32, avenue Hebert",,http://guerin.fr/,7465.0,https://www.barthelemy.org/,2698.0,,,,,https://www.moreau.net/,65810.0,https://www.dupuy.com/,Intéressé,True,instagram,False,,
Ludothèque Rapporter,Joseph Leroy,wlucas@example.com,0786223239,Ludothèque,France,Bretagne,56,Pontivy,rue de Leroux,,https://www.charrier.com/,7802.0,,,http://blondel.com/,16058.0,http://vidal.fr/,48963.0,,,,Contacté,False,facebook,True,,
MJC D'autres,,gabriel63@example.org,0635808581,MJC,France,Corse,2A,Ajaccio,,,,,https://maillet.fr/,11999.0,https://www.seguin.com/,15036.0,,,,,https://da.com/,Prospect,True,facebook,True,,
CSCS Malade,,ameliebouchet@example.net,0663343075,CSCS,France,Bourgogne-Franche-Comté,89,Avallon,"828, rue de Briand",,,,https://poulain.org/,8938.0,http://gaudin.net/,9223.0,http://www.seguin.com/,26168.0,,,,Intéressé,True,,False,2024-04-25,
Bar à jeux Patron,Christophe Schneider,dreynaud@example.net,0722976717,Bar à jeux,France,Auvergne-Rhône-Alpes,73,Chambéry,"24, rue Guyon",,,,,,,,,,,,http://www.petitjean.com/,Prospect,True,,False,2024-04-02,
Asso JDR Poète,Eugène Traore,frederic46@example.net,0633581795,Asso JDR,France,Bourgogne-Franche-Comté,89,Sens,"18, avenue Descamps",,http://guilbert.net/,9359.0,https://www.roux.org/,5715.0,http://www.lagarde.com/,5904.0,,,https://mendes.com/,40793.0,http://www.vallee.com/,Prospect,False,,True,,Père force papa haut bureau réalité compagnon.
MJC Arrière,,corinne35@example.org,,MJC,France,Provence-Alpes-Côte d'Azur,04,Manosque,"6, boulevard de Guyon",327.0,https://www.le.com/,8368.0,,,https://benoit.com/,25662.0,,,,,http://delorme.org/,Intéressé,False,,True,,
Asso JDR Mince,,ilucas@example.org,0783511181,Asso JDR,France,Auvergne-Rhône-Alpes,63,Issoire,"578, boulevard de Gautier",,http://prevost.com/,5223.0,https://www.martel.com/,1575.0,,,,,,,http://www.lemaitre.com/,Intéressé,True,email,True,2025-04-13,
Asso JDR Ah,Denise de Alexandre,pauline10@example.com,0715667604,Asso JDR,France,Grand Est,54,Nancy,,311.0,https://www.humbert.org/,7590.0,https://www.lejeune.fr/,10614.0,http://becker.com/,14204.0,https://parent.fr/,39061.0,,,https://www.turpin.fr/,Intéressé,True,telephone,False,,
Ludothèque Combien,Adrien David,huetaudrey@example.org,,Ludothèque,France,Hauts-de-France,02,Saint-Quentin,"8, rue Marcel Baudry",,https://www.dumont.com/,241.0,https://www.andre.org/,662.0,https://labbe.com/,11049.0,,,,,https://fabre.com/,Contacté,False,,False,,
Influenceur Exister,,giraudanouk@example.org,0716023231,Influenceur,France,Occitanie,65,Bagnères-de-Bigorre,,338.0,,,http://da.org/,7373.0,http://www.gomes.com/,23370.0,http://perrin.net/,4125.0,,,https://www.guyon.fr/,Contacté,True,,True,,
Boutique spécialisée Oeuvre,,fdurand@example.net,0735021566,Boutique spécialisée,France,Occitanie,34,Sète,"347, rue de Descamps",,http://www.barre.com/,4931.0,,,http://www.da.fr/,22208.0,,,http://www.muller.fr/,51197.0,http://langlois.com/,Contacté,False,,True,,
MJC Fonction,Victor Besson,dbouchet@example.org,0658818166,MJC,France,Normandie,61,Flers,"6, rue Chantal Bouvet",347.0,https://www.potier.fr/,1951.0,,,http://www.aubert.fr/,8065.0,https://www.albert.org/,21032.0,,,http://royer.com/,Prospect,True,,False,2025-06-10,Sous véritable patron main courage découvrir feuille.
Médiathèque Moins,Véronique-Christine Antoine,idias@example.org,0615102140,Médiathèque,France,Pays de la Loire,44,Nantes,"9, rue de Lévêque",197.0,,,https://meyer.com/,5497.0,,,,,,,https://lecomte.fr/,Contacté,False,email,False,2025-04-29,Triste d'abord guère quelque indiquer peau.
Boutique spécialisée Retomber,,virginie60@example.net,0767459792,Boutique spécialisée,France,Centre-Val de Loire,36,Le Blanc,"7, rue Virginie Alves",,https://gomez.fr/,741.0,,,https://www.gros.com/,22736.0,,,,,http://chartier.fr/,Contacté,False,instagram,False,,
Boutique spécialisée Haut,Frédérique Couturier,matthieubouvet@example.org,0642875438,Boutique spécialisée,France,Grand Est,54,Nancy,,310.0,http://www.payet.com/,4750.0,,,https://dijoux.net/,26151.0,http://pinto.com/,11579.0,,,http://www.chauveau.fr/,Intéressé,True,email,True,2025-02-03,
Influenceur Plein,Laure Delannoy,sylvie66@example.org,0675063932,Influenceur,France,Auvergne-Rhône-Alpes,01,Oyonnax,"92, rue de Morin",,https://boulanger.fr/,6025.0,https://marechal.net/,4774.0,https://www.fouquet.org/,23956.0,,,,,https://laporte.fr/,Intéressé,False,email,True,2026-01-02,Difficile image répandre souffrir visible valoir dessiner.
Bar à jeux Encore,Hortense Maillard,lenoirclaudine@example.org,0704060678,Bar à jeux,France,Auvergne-Rhône-Alpes,38,Bourgoin-Jallieu,boulevard Delattre,,https://www.bonnet.org/,7900.0,https://www.david.fr/,12344.0,https://roy.com/,21072.0,https://www.ferreira.com/,3986.0,http://maurice.fr/,17502.0,http://petitjean.fr/,Contacté,True,telephone,False,,
Asso JDR Perdu,Henri Noël Le Marchand,marcjean@example.net,0732220602,Asso JDR,France,Bourgogne-Franche-Comté,89,Avallon,,346.0,http://www.vasseur.org/,5188.0,,,http://www.gay.com/,19037.0,,,,,http://www.berger.fr/,Prospect,True,email,False,,
Boutique spécialisée Prêt,Bertrand Roger,mathieuelisabeth@example.com,0669733379,Boutique spécialisée,France,Île-de-France,77,Melun,"7, rue de Ramos",239.0,http://gautier.org/,9347.0,https://lenoir.org/,10372.0,http://lemonnier.fr/,12002.0,,,,,https://lambert.fr/,Intéressé,True,facebook,False,2026-01-26,Lettre roche armée réclamer fête type.
Artisan Ton,,thibaultmercier@example.org,0674950526,Artisan,France,Occitanie,48,Langogne,chemin Noémi Faivre,362.0,,,https://morin.fr/,1068.0,,,http://www.leduc.com/,4152.0,,,https://www.labbe.com/,Prospect,True,instagram,True,2024-05-08,
Influenceur Trente,William de la Pereira,roland35@example.com,0666829500,Influenceur,France,Occitanie,09,Saint-Girons,boulevard Maurice,374.0,https://girard.com/,6681.0,,,https://gilbert.org/,7242.0,,,http://www.gillet.com/,32086.0,https://www.masse.net/,Intéressé,True,,True,,
Influenceur Idée,,blegrand@example.net,0729482704,Influenceur,France,Grand Est,08,Sedan,"335, chemin de Moreno",431.0,https://www.laporte.fr/,9603.0,http://www.da.net/,1675.0,https://www.humbert.fr/,4435.0,,,http://www.teixeira.com/,65422.0,https://normand.org/,Contacté,True,,False,2025-02-21,
Médiathèque Désespoir,Roland Leblanc,julienlecoq@example.com,0641061839,Médiathèque,France,Occitanie,66,Céret,rue de Charrier,,https://www.guillet.com/,6299.0,http://carre.com/,7659.0,http://thomas.com/,11200.0,http://evrard.com/,27748.0,,,https://guyon.fr/,Contacté,True,telephone,True,,
CSCS Ancien,Alix Lesage-Fontaine,dmartinez@example.com,0758563103,CSCS,France,Corse,2A,Ajaccio,avenue Dupuis,500.0,https://hebert.com/,5738.0,http://maillot.com/,52.0,,,http://www.georges.fr/,29349.0,https://www.goncalves.com/,17316.0,http://www.thomas.fr/,Contacté,True,instagram,False,,
Bar à jeux Instant,,olivier82@example.net,0603917421,Bar à jeux,France,Occitanie,32,Condom,"90, boulevard Breton",52.0,http://antoine.com/,2209.0,http://legrand.com/,5710.0,https://lagarde.net/,24409.0,https://www.maillard.org/,49166.0,,,http://hernandez.fr/,Intéressé,False,instagram,False,,Position fil enfant nom condition guerre.
Bar à jeux Loi,Frédéric Hamel-Leroux,,0790518717,Bar à jeux,France,Provence-Alpes-Côte d'Azur,83,Toulon,"52, boulevard Vincent",474.0,https://www.charrier.fr/,5952.0,http://www.gaudin.net/,10361.0,https://www.clement.com/,14279.0,https://blin.com/,25905.0,,,https://www.coste.fr/,Intéressé,False,instagram,True,,
Asso JDR Livre,,adamadelaide@example.com,0778908351,Asso JDR,France,Occitanie,82,Moissac,"29, chemin de Sauvage",336.0,http://lebreton.fr/,6932.0,,,,,,,https://www.neveu.org/,57648.0,http://www.fontaine.org/,Contacté,False,telephone,True,,Secrétaire sauver dès banc intéresser un.
Éditeur Figure,,remydias@example.org,0708426503,Éditeur,France,Occitanie,82,Castelsarrasin,rue Barre,269.0,https://martin.fr/,6400.0,,,http://deschamps.org/,14464.0,,,http://gosselin.fr/,29859.0,https://www.marchal.com/,Contacté,False,,True,2025-04-26,
Ludothèque Professeur,Benjamin Imbert-Normand,dumastherese@example.org,,Ludothèque,France,Bretagne,22,Lannion,"1, boulevard Colin",176.0,,,https://www.bouchet.fr/,13138.0,,,http://delorme.com/,37913.0,,,,Contacté,True,facebook,False,2025-03-12,
Artisan Être,Denis Morin,gilbert70@example.org,0742592789,Artisan,France,Nouvelle-Aquitaine,33,Bordeaux,"72, rue Fernandez",271.0,,,,,http://roche.fr/,29614.0,,,,,https://wagner.com/,Contacté,False,,True,,
Artisan Neuf,,lopesolivie@example.com,0604835497,Artisan,France,Centre-Val de Loire,41,Vendôme,"32, rue Millet",,https://gaudin.fr/,4838.0,https://www.lucas.fr/,6122.0,https://marion.net/,10569.0,,,,,https://www.bigot.fr/,Intéressé,True,,False,2024-04-01,Volonté argent folie suivre vide cruel inquiéter.
Ludothèque Lier,Roger Rocher,fabremaurice@example.org,0740004465,Ludothèque,France,Occitanie,34,Sète,"663, chemin de Millet",,,,https://www.monnier.fr/,7868.0,,,http://www.marie.com/,28367.0,,,https://masse.com/,Contacté,False,,True,2024-05-11,Ça avouer rendre naturellement voisin eaux au propos.
Médiathèque Travailler,,odette07@example.com,0794834795,Médiathèque,France,Grand Est,51,Épernay,"98, boulevard de Muller",,https://www.pineau.com/,6431.0,http://www.ramos.fr/,4890.0,http://www.raymond.net/,12427.0,,,http://mendes.net/,75623.0,http://blondel.com/,Intéressé,False,,False,,
Artisan Côté,Eugène Daniel,meunierjeannine@example.org,0774406490,Artisan,France,Nouvelle-Aquitaine,40,Dax,"92, boulevard Ruiz",243.0,https://www.weber.com/,3568.0,http://www.verdier.fr/,7138.0,,,,,,,http://roy.fr/,Contacté,False,instagram,True,2024-02-14,
Influenceur Avis,,xraynaud@example.net,0648823997,Influenceur,France,Occitanie,12,Millau,rue de Gay,,,,,,https://marchal.fr/,27314.0,,,http://www.chretien.fr/,51821.0,http://www.thierry.fr/,Prospect,True,facebook,True,,
Asso JDR Courage,Margot Pereira,francois24@example.net,0709678714,Asso JDR,France,Occitanie,32,Mirande,"18, chemin Margaud Rémy",392.0,http://www.mercier.org/,2599.0,,,,,,,,,https://www.raymond.fr/,Prospect,False,facebook,True,,
Influenceur Tromper,,perriermargot@example.com,0769443532,Influenceur,France,Bourgogne-Franche-Comté,70,Héricourt,"82, avenue Laurent",207.0,http://www.lecoq.fr/,6126.0,,,http://www.auger.fr/,29551.0,,,,,http://www.lopez.fr/,Prospect,False,,True,2025-03-15,
Asso JDR Elle,,pierrevictoire@example.org,0666145685,Asso JDR,France,Nouvelle-Aquitaine,16,Cognac,"106, avenue Marion",,https://www.cousin.com/,7002.0,,,http://www.chretien.fr/,24814.0,,,http://weber.com/,24095.0,,Prospect,True,,True,2025-04-14,
MJC Séparer,,petitjeanhonore@example.net,0684154422,MJC,France,Provence-Alpes-Côte d'Azur,83,Draguignan,,,https://descamps.fr/,7801.0,,,http://www.benoit.fr/,13874.0,https://www.traore.fr/,29995.0,,,http://www.herve.fr/,Prospect,True,facebook,True,2026-01-03,
Bar à jeux Pendant,Paul-Gérard Besson,isaaccouturier@example.org,0750298406,Bar à jeux,France,Occitanie,48,Langogne,"9, boulevard Leduc",,http://bourdon.fr/,7482.0,https://www.pereira.fr/,12395.0,http://lopez.fr/,15362.0,,,,,http://marques.com/,Contacté,False,telephone,False,2024-03-22,
Boutique spécialisée Chef,Jean Vallée,marc90@example.com,,Boutique spécialisée,France,Normandie,76,Rouen,"9, rue de Jacob",113.0,https://www.leblanc.com/,7836.0,,,https://www.gilles.fr/,8045.0,,,,,http://www.morel.fr/,Contacté,False,instagram,True,,En tromper fils près fatiguer plein confiance.
MJC Discuter,Philippe Guérin,xgros@example.org,0795699400,MJC,France,Auvergne-Rhône-Alpes,69,Villefranche-sur-Saône,"6, avenue Roland Nguyen",271.0,,,http://www.lombard.fr/,14990.0,http://www.roussel.fr/,10770.0,https://www.albert.org/,9262.0,http://www.weber.fr/,9082.0,http://lopes.fr/,Contacté,True,,False,2024-03-29,Toucher grave malade aimer suite.
Éditeur Volonté,,ines64@example.net,0785225886,Éditeur,France,Pays de la Loire,85,Les Sables-d’Olonne,"954, rue Gérard Raymond",477.0,http://lebreton.com/,6309.0,,,http://www.breton.fr/,3777.0,https://roche.org/,40540.0,https://martins.com/,20824.0,http://bruneau.com/,Intéressé,True,instagram,False,2025-07-13,Qui grand âge saluer déjà.
Asso JDR Aspect,,riousebastien@example.org,0673834616,Asso JDR,France,Bourgogne-Franche-Comté,90,Belfort,,,https://samson.net/,1672.0,,,https://www.jacob.org/,10100.0,http://boutin.com/,3896.0,,,,Prospect,False,,False,,Accepter femme condamner recherche.
Boutique spécialisée Personne,,onguyen@example.org,0609574742,Boutique spécialisée,France,Occitanie,09,Foix,"28, chemin Nicole Mace",,https://www.gay.com/,9226.0,,,http://didier.net/,13017.0,,,https://www.techer.com/,16510.0,https://roussel.fr/,Contacté,True,facebook,True,2025-01-12,
Influenceur Âme,Gabriel Louis,charlottevasseur@example.com,0690433197,Influenceur,France,Pays de la Loire,49,Cholet,,397.0,http://www.texier.fr/,9720.0,http://charpentier.org/,7140.0,http://www.jacques.org/,18073.0,,,,,https://garnier.com/,Intéressé,True,facebook,False,,
Bar à jeux Seul,,fauredorothee@example.org,0643921893,Bar à jeux,France,Normandie,27,Louviers,"30, chemin Aurélie Pruvost",,,,http://www.descamps.fr/,7038.0,http://www.fouquet.fr/,25686.0,,,,,,Contacté,True,,True,,Comment élever souvenir lettre chose quartier tandis que.
